Vehicle_ID,Speed_mps,Speed_kmph,Position_X,Position_Y,Waiting_Time_sec
47230_364_0,33.29,119.83,15426.54,8756.33,0.0
47232_364_0,10.99,39.57,14474.37,18532.67,0.0
47234_364_0,0.0,0.0,11726.35,15664.64,56.0
47235_364_0,9.27,33.36,17960.02,17726.47,0.0
47239_364_0,13.19,47.47,12518.92,18416.31,0.0
47240_364_0,2.29,8.25,13845.23,10258.88,0.0
47244_364_0,24.65,88.74,11376.44,17811.52,0.0
47245_364_0,12.32,44.37,10997.64,21798.53,0.0
47246_364_0,10.73,38.64,10654.26,13418.87,0.0
47249_364_0,10.61,38.21,13258.15,11647.6,0.0
47250_364_0,7.21,25.94,18475.69,13275.35,0.0
47251_364_0,25.21,90.74,6578.33,17549.96,0.0
47252_364_0,0.0,0.01,11780.94,13346.95,3.0
47253_364_0,1.66,5.97,18858.89,18831.12,0.0
47254_364_0,0.0,0.0,19758.95,20400.73,7.0
47256_364_0,7.1,25.56,11342.25,14773.17,0.0
47259_364_0,11.35,40.87,20415.61,20662.0,0.0
47263_364_0,22.7,81.7,9552.79,20678.18,0.0
47265_364_0,4.86,17.5,20645.51,8359.13,0.0
47266_364_0,6.99,25.16,12229.12,13612.17,0.0
47267_364_0,11.85,42.66,20738.42,17463.61,0.0
47268_364_0,14.42,51.92,17584.53,18291.46,0.0
47271_364_0,2.73,9.81,9647.52,24752.26,0.0
47272_364_0,3.25,11.71,18929.03,18910.37,0.0
47273_364_0,0.4,1.42,17578.99,17303.62,0.0
47276_364_0,12.45,44.83,17030.48,15897.5,0.0
47280_364_0,12.32,44.33,11882.51,16443.3,0.0
47283_364_0,13.05,46.96,9099.9,17081.8,0.0
47284_364_0,16.35,58.87,12695.17,13829.32,0.0
47286_364_0,13.62,49.04,17999.71,17771.31,0.0
47289_364_0,7.04,25.33,15074.55,16142.29,0.0
47291_364_0,54.61,196.61,6510.97,24276.33,0.0
47295_364_0,12.33,44.39,16512.55,11499.53,0.0
47297_364_0,12.43,44.76,13072.78,17591.84,0.0
47304_364_0,13.0,46.8,22624.88,7535.9,0.0
47306_364_0,10.96,39.44,15019.52,16977.42,0.0
47312_364_0,12.31,44.31,13371.95,12684.27,0.0
47313_364_0,6.81,24.5,13263.02,13192.63,0.0
47314_364_0,9.45,34.01,20275.38,16831.96,0.0
47318_364_0,9.98,35.93,12994.26,20145.91,0.0
47323_364_0,14.31,51.51,15247.9,18246.25,0.0
47325_364_0,24.17,87.0,19016.71,11244.97,0.0
47326_364_0,11.8,42.46,9367.89,14101.01,0.0
47328_364_0,12.07,43.44,13696.3,12676.85,0.0
47329_364_0,14.73,53.04,18952.52,11650.97,0.0
47332_364_0,14.34,51.62,9706.06,16608.02,0.0
47333_364_0,8.51,30.63,21480.17,11912.97,0.0
47334_364_0,17.27,62.16,10297.87,22942.67,0.0
47337_364_0,11.18,40.25,12553.73,13108.26,0.0
47339_364_0,27.2,97.91,21540.79,10892.3,0.0
47340_364_0,26.32,94.74,20540.73,13330.89,0.0
47341_364_0,8.12,29.23,13520.92,18523.23,0.0
47342_364_0,10.43,37.54,18043.85,15063.38,0.0
47345_364_0,14.4,51.83,12072.87,13951.95,0.0
47348_364_0,7.71,27.74,12688.91,13493.29,0.0
47350_364_0,8.48,30.53,14860.69,10369.33,0.0
47354_364_0,5.54,19.93,11852.55,11309.32,0.0
47359_364_0,8.19,29.5,12691.02,13251.45,0.0
47361_364_0,2.15,7.73,13113.62,19302.41,0.0
47362_364_0,12.79,46.04,17274.59,13975.47,0.0
47365_364_0,13.75,49.51,19629.53,17217.43,0.0
47367_364_0,0.0,0.0,11311.39,17673.52,9.0
47368_364_0,0.0,0.0,12090.35,15402.79,15.0
47369_364_0,11.56,41.6,17749.55,7649.56,0.0
47370_364_0,13.01,46.82,8778.89,19804.95,0.0
47371_364_0,13.81,49.73,14253.68,11791.81,0.0
47372_364_0,2.4,8.65,17452.49,16810.29,0.0
47373_364_0,11.08,39.88,10255.72,17412.95,0.0
47374_364_0,8.11,29.2,20479.63,14419.9,0.0
47375_364_0,9.81,35.31,15519.36,14232.39,0.0
47376_364_0,2.9,10.46,17021.74,10974.19,0.0
47377_364_0,0.68,2.44,20749.05,8115.19,0.0
47378_364_0,12.38,44.56,19476.78,17162.0,0.0
47379_364_0,13.74,49.47,17436.51,16856.83,0.0
47382_364_0,8.54,30.76,16433.49,9070.9,0.0
47385_364_0,23.07,83.06,17774.49,12419.76,0.0
47390_364_0,0.0,0.0,13083.54,12833.51,11.0
47395_364_0,3.83,13.77,18992.32,14165.36,0.0
47396_364_0,13.25,47.7,21063.73,10511.34,0.0
47398_364_0,18.0,64.79,10642.22,9945.93,0.0
47400_364_0,12.38,44.56,12577.87,10377.74,0.0
47401_364_0,0.16,0.58,21712.28,8682.12,0.0
47402_364_0,12.17,43.82,13730.54,10053.62,0.0
47403_364_0,13.93,50.14,15759.08,13702.58,0.0
47407_364_0,24.04,86.53,19455.35,16288.21,0.0
47409_364_0,10.49,37.78,7379.99,15841.14,0.0
47412_364_0,0.0,0.0,11755.2,14330.04,18.0
47416_364_0,0.9,3.23,8529.27,21894.18,0.0
47417_364_0,15.1,54.35,19290.76,5234.08,0.0
47419_364_0,2.82,10.14,14027.21,13003.66,0.0
47422_364_0,14.37,51.72,19732.57,15163.94,0.0
47423_364_0,23.66,85.19,15551.49,15608.59,0.0
47425_364_0,13.93,50.14,13754.73,14697.35,0.0
47426_364_0,13.05,46.99,17642.12,17255.24,0.0
47428_364_0,1.41,5.06,18923.5,18904.13,0.0
47429_364_0,14.34,51.62,9350.72,20730.8,0.0
47430_364_0,11.98,43.12,14984.42,13995.65,0.0
47431_364_0,9.71,34.94,17368.89,16683.56,0.0
47433_364_0,13.85,49.87,14986.05,11210.69,0.0
47434_364_0,13.49,48.58,14373.07,10291.66,0.0
47437_364_0,11.69,42.07,23459.79,4972.83,0.0
47440_364_0,10.29,37.03,15496.42,17652.05,0.0
47442_364_0,15.03,54.09,19554.7,20160.58,0.0
47444_364_0,0.0,0.0,13467.07,12121.75,20.0
47448_364_0,13.2,47.52,9310.24,19036.56,0.0
47449_364_0,28.55,102.79,16756.56,10399.3,0.0
47452_364_0,31.12,112.04,20175.06,11892.52,0.0
47453_364_0,12.25,44.08,18994.49,15661.88,0.0
47454_364_0,7.41,26.68,17826.12,17718.83,0.0
47457_364_0,13.21,47.57,11973.54,20448.34,0.0
47460_364_0,7.04,25.33,13212.82,18283.65,0.0
47461_364_0,12.97,46.7,21686.13,18165.52,0.0
47463_364_0,6.27,22.58,6144.9,14296.7,0.0
47464_364_0,14.34,51.63,8207.47,21624.12,0.0
47466_364_0,14.72,53.0,17620.22,7560.19,0.0
47469_364_0,29.31,105.53,19246.98,17110.66,0.0
47471_364_0,29.38,105.78,11597.54,17216.96,0.0
47476_364_0,15.52,55.86,9318.15,14104.64,0.0
47477_364_0,14.23,51.22,16487.38,14429.27,0.0
47478_364_0,12.34,44.42,18679.37,14180.81,0.0
47480_364_0,31.77,114.36,11964.64,8649.8,0.0
47482_364_0,8.48,30.54,12328.96,15948.06,0.0
47484_364_0,11.15,40.14,20946.52,9183.96,0.0
47485_364_0,12.38,44.57,13022.54,12922.7,0.0
47486_364_0,21.93,78.96,16198.13,14863.34,0.0
47487_364_0,10.66,38.37,16273.94,17064.62,0.0
47488_364_0,12.7,45.7,13214.99,21263.94,0.0
47495_364_0,9.23,33.21,17117.82,12443.32,0.0
47502_365_0,11.97,43.08,17535.1,17387.27,0.0
47504_365_0,8.33,29.99,17035.25,13426.49,0.0
47505_365_0,7.29,26.23,19191.37,15383.38,0.0
47506_365_0,7.16,25.77,10001.69,13758.0,0.0
47513_365_0,8.64,31.09,13316.44,13885.38,0.0
47514_365_0,14.11,50.81,12385.18,15614.09,0.0
47515_365_0,2.64,9.49,6177.78,14290.64,0.0
47520_365_0,12.16,43.79,9847.26,13813.38,0.0
47522_365_0,24.3,87.47,6838.4,12516.31,0.0
47527_365_0,10.06,36.22,7995.14,15689.65,0.0
47529_365_0,23.24,83.66,7757.58,19965.82,0.0
47530_365_0,12.13,43.67,17333.38,18428.16,0.0
47535_365_0,12.04,43.35,12515.46,15128.55,0.0
47536_365_0,14.32,51.57,14343.35,13830.27,0.0
47538_365_0,0.0,0.0,16921.7,20695.25,16.0
47540_365_0,14.49,52.17,15641.11,16379.59,0.0
47542_365_0,14.94,53.79,9955.19,12428.84,0.0
47548_365_0,0.0,0.0,22819.62,7986.68,5.0
47549_365_0,12.46,44.87,18446.96,11231.59,0.0
47552_365_0,11.49,41.35,22028.78,9191.94,0.0
47553_365_0,10.48,37.74,17849.99,4379.52,0.0
47555_365_0,2.75,9.9,22605.76,14021.2,0.0
47556_365_0,13.67,49.19,13731.56,14168.09,0.0
47562_365_0,6.17,22.2,15639.47,14410.63,0.0
47563_365_0,13.76,49.55,14089.85,16390.68,0.0
47566_365_0,0.0,0.0,9830.88,15059.17,8.0
47568_365_0,12.03,43.33,16676.65,16924.63,0.0
47569_365_0,12.98,46.72,11631.81,13601.6,0.0
47575_365_0,16.91,60.86,12557.12,20729.43,0.0
47577_365_0,10.8,38.89,12305.23,15311.76,0.0
47582_365_0,31.73,114.22,24096.18,11334.48,0.0
47583_365_0,12.49,44.95,17550.41,17555.3,0.0
47585_365_0,13.49,48.57,12993.1,15851.91,0.0
47595_365_0,7.44,26.77,21634.67,16993.7,0.0
47597_365_0,19.25,69.31,10827.34,10525.9,0.0
47598_365_0,11.99,43.17,13568.84,12549.83,0.0
47599_365_0,10.29,37.04,9814.45,16290.86,0.0
47602_365_0,21.64,77.92,11855.5,13176.52,0.0
47603_365_0,0.0,0.0,11678.46,15709.43,25.0
47605_365_0,14.74,53.06,21631.19,7615.49,0.0
47607_365_0,16.79,60.43,12751.38,11791.37,0.0
47609_365_0,12.42,44.73,11284.11,17622.84,0.0
47613_365_0,0.0,0.0,20012.87,14280.91,5.0
47614_365_0,24.94,89.77,20773.23,12961.29,0.0
47615_365_0,5.16,18.59,11431.53,14961.32,0.0
47616_365_0,10.93,39.34,22553.27,18632.78,0.0
47617_365_0,14.8,53.29,15523.4,17576.06,0.0
47619_365_0,13.45,48.43,22603.21,7583.98,0.0
47621_365_0,21.29,76.63,14669.77,6486.3,0.0
47622_365_0,29.88,107.56,21835.56,10255.17,0.0
47625_365_0,12.14,43.69,13639.49,14561.02,0.0
47626_365_0,12.59,45.32,22587.76,7637.97,0.0
47627_365_0,13.5,48.6,13605.58,6919.22,0.0
47631_365_0,38.1,137.16,10054.0,10069.95,0.0
47637_365_0,8.43,30.36,8136.47,20343.78,0.0
47638_365_0,11.86,42.71,14453.4,15784.47,0.0
47639_365_0,15.07,54.26,14219.98,10240.33,0.0
47648_365_0,15.31,55.13,16061.44,13015.4,0.0
47652_365_0,0.1,0.34,17247.64,8012.99,1.0
47653_365_0,27.44,98.77,23277.19,7966.27,0.0
47656_365_0,12.94,46.58,19013.35,16110.93,0.0
47657_365_0,14.63,52.66,14384.38,10282.86,0.0
47659_365_0,11.32,40.76,21178.3,8163.62,0.0
47660_365_0,0.22,0.78,12505.0,14491.14,0.0
47662_365_0,13.58,48.89,6625.85,14248.35,0.0
47664_365_0,11.22,40.41,11943.14,11789.59,0.0
47665_365_0,27.91,100.49,10500.73,19424.3,0.0
47666_365_0,7.47,26.9,9967.63,17195.64,0.0
47667_365_0,12.19,43.9,10891.96,13996.18,0.0
47670_365_0,10.08,36.29,12592.85,13142.52,0.0
47678_365_0,11.54,41.56,15844.57,13101.94,0.0
47681_365_0,12.86,46.28,13540.4,15893.12,0.0
47682_365_0,26.62,95.83,14657.58,6259.56,0.0
47687_365_0,13.53,48.71,22079.51,9020.19,0.0
47691_365_0,13.42,48.31,18629.65,12350.57,0.0
47692_365_0,0.06,0.22,8527.14,21869.7,2.0
47698_365_0,12.36,44.51,14315.01,15657.61,0.0
47700_365_0,7.68,27.65,14266.92,18063.96,0.0
47701_365_0,13.35,48.06,12233.69,13887.42,0.0
47702_365_0,0.0,0.0,20729.59,7687.73,7.0
47705_365_0,5.27,18.98,12674.31,12855.89,0.0
47706_365_0,12.05,43.4,10527.01,12998.45,0.0
47707_365_0,14.0,50.41,12901.72,14317.19,0.0
47710_365_0,0.53,1.9,20297.82,17388.5,0.0
47711_365_0,18.43,66.35,11718.7,14160.9,0.0
47712_365_0,8.37,30.13,14093.5,15486.44,0.0
47713_365_0,13.64,49.11,11480.17,15928.84,0.0
47714_365_0,9.54,34.34,13496.64,16801.48,0.0
47716_365_0,6.5,23.4,10714.59,15991.28,0.0
47717_365_0,14.41,51.89,14697.7,18407.69,0.0
47718_365_0,1.74,6.28,16792.43,5886.73,0.0
47720_365_0,7.52,27.09,13718.32,5721.51,0.0
47721_365_0,12.96,46.66,16175.37,17448.22,0.0
47722_365_0,12.81,46.13,14106.23,10669.71,0.0
47724_365_0,14.66,52.79,20345.83,12965.83,0.0
47726_365_0,12.44,44.77,9854.14,15630.39,0.0
47729_365_0,7.13,25.66,17080.14,6899.08,0.0
47732_365_0,0.0,0.0,11784.45,13338.94,7.0
47734_365_0,2.08,7.47,12709.17,18393.84,0.0
47735_365_0,1.64,5.91,14437.32,8994.28,0.0
47738_365_0,12.95,46.63,13807.51,16629.49,0.0
47740_365_0,14.88,53.55,12433.91,12018.99,0.0
47741_365_0,0.49,1.77,12200.63,15332.77,0.0
47743_365_0,15.57,56.04,21772.4,9782.74,0.0
47745_365_0,8.5,30.61,12712.48,13194.15,0.0
47747_365_0,12.74,45.88,9226.25,14111.67,0.0
47751_365_0,12.57,45.26,13081.62,14741.66,0.0
47752_365_0,41.05,147.78,8265.91,22354.15,0.0
47754_365_0,6.77,24.38,13190.11,13060.01,0.0
47755_365_0,0.64,2.31,15219.81,9185.95,0.0
47760_365_0,35.19,126.69,16994.67,10709.32,0.0
47761_365_0,12.42,44.72,13569.72,18333.75,0.0
47762_365_0,12.83,46.19,13127.57,17688.56,0.0
47766_365_0,15.19,54.69,13722.7,13750.14,0.0
47770_365_0,11.72,42.2,25058.64,2773.54,0.0
47774_365_0,12.38,44.56,17315.47,18536.41,0.0
47779_365_0,12.75,45.88,8545.29,21496.37,0.0
47782_365_0,10.61,38.19,9133.11,15422.65,0.0
47785_365_0,13.3,47.9,6967.65,26453.79,0.0
47786_365_0,0.0,0.0,12228.73,13428.39,14.0
47787_365_0,15.42,55.53,13272.2,11629.75,0.0
47788_365_0,11.13,40.08,13133.86,9045.9,0.0
47790_365_0,9.73,35.02,14328.63,10635.2,0.0
47791_365_0,12.39,44.6,11294.12,15048.98,0.0
47792_365_0,5.02,18.09,6460.82,22781.6,0.0
47794_365_0,14.92,53.7,22468.94,17084.47,0.0
47795_365_0,7.02,25.27,17815.27,7603.76,0.0
47797_365_0,0.0,0.0,21527.53,9273.93,9.0
47798_365_0,6.93,24.94,22953.64,13996.08,0.0
47800_365_0,9.93,35.74,17972.17,6094.71,0.0
47803_365_0,11.12,40.03,17625.34,7761.35,0.0
47806_365_0,25.52,91.89,20552.8,10494.48,0.0
47807_365_0,13.94,50.18,15797.5,14671.38,0.0
47809_365_0,13.06,47.03,13303.7,14661.97,0.0
47811_365_0,11.64,41.9,17381.96,16728.41,0.0
47812_365_0,14.78,53.2,21071.22,15833.98,0.0
47816_365_0,14.17,51.01,16967.73,11305.18,0.0
47818_365_0,6.95,25.03,20326.06,13219.58,0.0
47822_365_0,21.71,78.15,20828.99,12054.55,0.0
47824_365_0,30.88,111.18,7790.06,11785.38,0.0
47825_365_0,9.29,33.43,12645.37,10483.6,0.0
47828_365_0,9.86,35.48,20391.8,17418.22,0.0
47831_365_0,12.3,44.3,20029.75,17328.96,0.0
47832_365_0,30.17,108.63,21661.63,10317.85,0.0
47837_365_0,26.73,96.22,20486.53,11966.5,0.0
47838_365_0,0.31,1.12,19871.41,12966.94,0.0
47840_365_0,6.88,24.75,10098.56,16315.07,0.0
47842_365_0,12.52,45.07,10389.05,13166.17,0.0
47844_365_0,0.0,0.0,14020.34,15852.35,6.0
47847_365_0,6.58,23.7,11959.39,10847.96,0.0
47849_365_0,6.75,24.3,23796.95,4756.06,0.0
47850_365_0,11.05,39.77,14697.57,18898.38,0.0
47854_365_0,0.0,0.0,8717.36,14176.85,14.0
47857_365_0,10.6,38.15,17062.75,13453.37,0.0
47860_365_0,11.97,43.11,11196.73,11673.53,0.0
47862_365_0,25.41,91.48,14626.86,7523.84,0.0
47863_365_0,12.0,43.21,9539.04,16802.5,0.0
47864_365_0,12.57,45.25,10514.14,23701.95,0.0
47866_365_0,7.83,28.19,9574.66,23860.13,0.0
47867_365_0,55.38,199.35,6390.18,24457.61,0.0
47869_365_0,10.57,38.06,6528.01,28106.76,0.0
47870_365_0,0.64,2.3,11433.35,15860.7,0.0
47871_365_0,24.93,89.74,18505.93,18677.1,0.0
47872_365_0,5.6,20.17,13929.63,16179.09,0.0
47873_365_0,0.19,0.67,21230.41,10279.31,0.0
47874_365_0,0.0,0.0,18646.54,12472.34,16.0
47875_365_0,7.42,26.7,21461.28,13702.15,0.0
47877_365_0,15.88,57.16,18324.39,15122.74,0.0
47880_365_0,12.55,45.18,12189.07,11398.85,0.0
47881_365_0,7.23,26.05,8003.33,20502.18,0.0
47887_365_0,28.17,101.39,7064.27,19436.28,0.0
47888_365_0,0.0,0.0,13321.87,18006.01,17.0
47891_365_0,15.8,56.89,11934.59,20870.86,0.0
47892_365_0,11.61,41.81,20022.46,20927.21,0.0
47899_365_0,13.09,47.14,13316.23,15099.41,0.0
47901_365_0,25.39,91.42,6290.79,13440.06,0.0
47903_365_0,9.38,33.77,15091.34,14213.64,0.0
47905_365_0,12.29,44.26,6680.93,21560.36,0.0
47906_365_0,2.21,7.97,17573.58,17465.28,0.0
47907_365_0,14.54,52.36,19779.49,13052.69,0.0
47908_365_0,12.48,44.92,14440.6,13837.46,0.0
47909_365_0,0.0,0.0,19436.94,17161.82,20.0
47914_365_0,13.08,47.1,21666.46,7614.92,0.0
47916_365_0,14.59,52.54,14383.15,13993.79,0.0
47918_365_0,13.66,49.19,14616.15,12241.99,0.0
47919_365_0,12.75,45.9,14286.02,13147.24,0.0
47920_365_0,10.12,36.44,14271.8,11010.48,0.0
47927_365_0,12.24,44.06,5846.83,25687.64,0.0
47928_365_0,11.44,41.2,19056.64,15873.16,0.0
47929_365_0,15.35,55.25,14653.82,8232.84,0.0
47931_365_0,27.63,99.47,7923.81,20042.51,0.0
47933_365_0,13.31,47.93,8135.25,14191.18,0.0
47939_365_0,0.01,0.02,21215.41,10288.55,3.0
47941_365_0,12.81,46.13,20477.57,17433.42,0.0
47942_365_0,8.89,32.01,10326.61,25629.25,0.0
47946_365_0,11.42,41.1,8457.79,16378.04,0.0
47947_365_0,13.73,49.41,11065.56,23887.14,0.0
47951_365_0,13.44,48.38,13101.47,17453.59,0.0
47952_365_0,6.22,22.38,12976.1,17594.7,0.0
47953_365_0,13.61,49.01,14363.08,14486.52,0.0
47954_365_0,32.92,118.52,20160.31,13882.07,0.0
47958_365_0,27.41,98.68,21541.67,10374.64,0.0
47960_365_0,10.73,38.63,17027.5,16760.57,0.0
47963_365_0,13.41,48.26,14970.03,4909.06,0.0
47965_365_0,14.24,51.26,12881.62,13737.67,0.0
47968_365_0,0.0,0.0,21258.95,10239.9,12.0
47969_365_0,54.42,195.91,14641.06,6729.04,0.0
47971_365_0,14.17,51.01,17006.26,10914.25,0.0
47972_365_0,0.06,0.23,11831.72,14642.65,2.0
47978_365_0,26.81,96.52,10679.85,19155.31,0.0
47981_365_0,2.4,8.65,17582.33,17303.46,0.0
47982_365_0,0.26,0.93,10050.83,12833.39,0.0
47983_365_0,32.28,116.2,15255.03,8589.58,0.0
47985_365_0,0.0,0.0,20295.52,6615.83,6.0
47986_365_0,5.62,20.25,9616.95,21269.27,0.0
47988_365_0,1.42,5.12,20731.55,7716.91,0.0
47991_365_0,12.45,44.8,13678.52,14553.82,0.0
47996_365_0,27.58,99.29,21423.72,11787.95,0.0
47997_365_0,27.49,98.95,9222.54,21107.21,0.0
47998_365_0,6.61,23.8,18017.95,16038.78,0.0
48001_365_0,15.01,54.05,17695.41,12480.1,0.0
48002_365_0,0.0,0.0,7365.5,14208.48,10.0
48003_365_0,0.0,0.0,8722.02,14176.68,10.0
48008_365_0,8.52,30.66,13410.0,15955.87,0.0
48010_365_0,13.53,48.72,16520.29,11047.89,0.0
48011_365_0,17.7,63.71,21077.95,15962.35,0.0
48012_365_0,7.22,26.0,24113.78,16188.6,0.0
48013_365_0,7.67,27.61,19104.96,9703.28,0.0
48014_365_0,14.64,52.7,11712.37,18190.49,0.0
48016_365_0,11.33,40.78,15455.77,17749.44,0.0
48021_365_0,12.44,44.78,14362.89,13851.32,0.0
48024_365_0,0.0,0.0,21967.58,7504.37,4.0
48026_365_0,9.18,33.05,13936.16,12667.98,0.0
48029_365_0,5.75,20.69,21776.9,17182.89,0.0
48033_365_0,10.42,37.52,11795.77,13363.74,0.0
48037_365_0,23.11,83.21,21618.81,10606.65,0.0
48039_365_0,8.22,29.57,22812.02,7655.95,0.0
48041_365_0,23.55,84.77,19226.13,15422.18,0.0
48042_365_0,11.52,41.46,17412.41,16800.48,0.0
48047_365_0,7.22,26.0,11539.03,15180.18,0.0
48050_365_0,12.24,44.06,9612.09,20138.42,0.0
48051_365_0,5.12,18.42,11840.52,13158.07,0.0
48052_365_0,15.88,57.16,14373.42,13765.65,0.0
48053_365_0,13.5,48.6,14586.36,8704.62,0.0
48054_365_0,8.98,32.34,14137.37,11905.07,0.0
48055_365_0,14.28,51.42,18862.56,16263.44,0.0
48056_365_0,13.38,48.17,14460.16,16907.32,0.0
48058_365_0,13.12,47.23,13610.69,12541.3,0.0
48060_365_0,12.62,45.43,13970.55,15410.5,0.0
48065_365_0,12.38,44.58,12798.67,14496.55,0.0
48067_365_0,13.31,47.93,12089.48,13824.67,0.0
48068_365_0,7.58,27.29,14019.56,17048.3,0.0
48069_365_0,0.43,1.56,24228.94,7612.22,0.0
48070_365_0,12.08,43.48,16498.76,14227.81,0.0
48073_365_0,35.39,127.41,17754.82,11274.21,0.0
48074_365_0,14.41,51.87,13770.01,19961.03,0.0
48078_365_0,7.73,27.85,16605.74,15246.56,0.0
48081_365_0,12.48,44.91,14000.03,15408.66,0.0
48084_365_0,8.48,30.51,6435.42,26246.26,0.0
48086_365_0,32.36,116.48,13160.26,8099.21,0.0
48087_365_0,6.2,22.34,13738.26,12177.92,0.0
48089_365_0,14.76,53.15,9207.35,16112.97,0.0
48091_365_0,14.52,52.27,12728.5,8330.9,0.0
48093_365_0,11.73,42.24,13581.1,14556.35,0.0
48095_365_0,15.98,57.52,16257.3,14918.54,0.0
48098_365_0,12.79,46.04,14918.9,5901.79,0.0
48105_365_0,14.54,52.36,11671.35,13808.46,0.0
48106_365_0,16.49,59.35,14622.15,15871.03,0.0
48107_365_0,12.18,43.85,16077.31,16957.01,0.0
48108_365_0,19.04,68.55,18772.91,12776.76,0.0
48110_365_0,25.24,90.86,21589.84,12021.11,0.0
48112_365_0,7.58,27.27,8008.74,19353.57,0.0
48114_365_0,15.4,55.45,17769.49,18720.64,0.0
48115_365_0,13.34,48.01,11394.08,17745.85,0.0
48118_365_0,12.58,45.27,20154.99,6241.69,0.0
48119_365_0,0.2,0.73,18845.02,18815.46,0.0
48126_365_0,0.0,0.0,21809.37,7614.8,6.0
48127_365_0,8.94,32.2,13803.56,17691.28,0.0
48128_365_0,11.78,42.42,11974.2,12299.35,0.0
48130_365_0,0.0,0.0,19808.02,17210.94,6.0
48133_365_0,12.63,45.46,7200.91,14215.35,0.0
48134_365_0,14.66,52.79,10395.25,22853.65,0.0
48136_365_0,0.0,0.0,12743.38,13543.25,5.0
48137_365_0,13.4,48.24,21920.55,16960.01,0.0
48143_365_0,7.91,28.49,11906.27,15970.63,0.0
48144_365_0,21.82,78.54,19947.74,14285.76,0.0
48145_365_0,14.58,52.48,12047.06,16227.52,0.0
48146_365_0,12.99,46.75,7931.22,19892.62,0.0
48147_365_0,17.44,62.78,16857.49,10717.59,0.0
48148_365_0,39.7,142.94,11180.4,9253.59,0.0
48149_365_0,28.14,101.31,6587.66,17197.22,0.0
48150_365_0,9.9,35.63,19118.02,14245.06,0.0
48156_365_0,12.44,44.77,14649.54,17924.73,0.0
48158_365_0,11.83,42.6,9117.12,12695.67,0.0
48159_365_0,0.0,0.0,14176.36,17182.06,7.0
48162_365_0,18.76,67.55,10071.36,23122.59,0.0
48163_365_0,7.17,25.8,8121.72,28272.51,0.0
48164_365_0,6.42,23.12,19127.27,17066.44,0.0
48165_365_0,14.56,52.43,13536.19,10284.77,0.0
48167_365_0,12.78,46.02,10781.41,12415.52,0.0
48168_365_0,27.59,99.33,11538.0,17298.24,0.0
48173_365_0,15.6,56.18,12009.96,13918.99,0.0
48177_365_0,18.06,65.0,21076.95,16016.25,0.0
48180_365_0,15.57,56.04,9360.28,20911.76,0.0
48181_365_0,1.8,6.47,12331.95,15340.86,0.0
48184_365_0,12.53,45.1,14095.29,15249.53,0.0
48185_365_0,13.91,50.07,9470.24,23234.94,0.0
48189_365_0,8.95,32.23,5935.66,14382.08,0.0
48190_365_0,16.68,60.06,21872.43,17180.95,0.0
48191_365_0,13.82,49.76,7403.29,22525.96,0.0
48193_365_0,14.17,51.01,12088.45,11464.9,0.0
48202_365_0,10.74,38.66,17109.87,15350.72,0.0
48204_365_0,15.83,56.98,9968.27,20338.3,0.0
48206_365_0,16.51,59.45,13587.8,15780.01,0.0
48208_365_0,2.56,9.21,15502.32,17674.85,0.0
48209_365_0,13.14,47.31,18945.35,15220.37,0.0
48211_365_0,14.9,53.63,19160.98,17394.93,0.0
48212_365_0,12.35,44.46,17745.72,10498.46,0.0
48213_365_0,11.77,42.37,13367.71,14624.33,0.0
48215_365_0,7.53,27.12,18069.66,18033.64,0.0
48216_365_0,6.52,23.48,18277.31,14182.18,0.0
48217_365_0,14.48,52.14,6079.2,25969.54,0.0
48228_365_0,4.45,16.03,14342.86,12374.44,0.0
48229_365_0,4.02,14.47,9600.85,16697.52,0.0
48230_365_0,13.77,49.56,12987.37,13831.25,0.0
48231_365_0,22.64,81.49,18825.21,11648.58,0.0
48232_365_0,13.56,48.81,7584.86,28219.93,0.0
48234_365_0,11.72,42.2,12017.42,12062.36,0.0
48235_365_0,14.6,52.57,16987.74,15253.99,0.0
48238_365_0,9.76,35.15,22667.27,6784.15,0.0
48239_365_0,13.14,47.29,12642.88,14402.12,0.0
48240_365_0,12.04,43.35,10167.91,19379.8,0.0
48241_365_0,17.38,62.56,9891.03,20291.35,0.0
48242_365_0,12.21,43.97,16001.71,11935.15,0.0
48243_365_0,0.0,0.0,14869.27,18931.95,8.0
48245_365_0,0.0,0.01,19501.01,17179.67,6.0
48246_365_0,13.15,47.35,14394.11,13602.19,0.0
48247_365_0,22.87,82.32,19982.44,14286.63,0.0
48248_365_0,1.37,4.95,12863.46,17471.84,0.0
48249_365_0,6.58,23.67,22357.43,8658.96,0.0
48250_365_0,0.0,0.0,11751.62,14286.13,14.0
48251_365_0,0.0,0.0,11024.71,15310.99,7.0
48252_365_0,14.04,50.53,14755.54,11858.86,0.0
48253_365_0,24.38,87.76,11612.18,17150.09,0.0
48255_365_0,13.38,48.18,15132.92,13302.28,0.0
48256_365_0,11.81,42.51,5932.43,25672.1,0.0
48257_365_0,7.63,27.48,14367.18,15970.39,0.0
48258_365_0,18.91,68.09,18091.13,23055.02,0.0
48260_365_0,12.4,44.63,8670.61,22071.43,0.0
48261_365_0,12.59,45.31,8868.03,25007.1,0.0
48262_365_0,4.9,17.65,16999.09,10999.12,0.0
48274_365_0,14.58,52.49,19082.17,19088.29,0.0
48277_365_0,11.44,41.17,14985.5,14022.14,0.0
